YEAR,TRIFD,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,State,ZIP,LATITUDE,LONGITUDE,HORIZONTAL_DATUM,PARENT_CO_NAME,PARENT_CO_DB_NUM,STANDARD_PARENT_CO_NAME,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,DOC_CTRL_NUM,CHEMICAL,ELEMENTAL_METAL_INCLUDED,TRI_CHEMICAL_COMPOUND_ID,CLEAN_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,UNIT_OF_MEASURE,FUGITIVE_AIR,STACK_AIR,WATER,UNDERGROUND,UNDERGROUND_CL_I,UNDERGROUND_C_II_V,LANDFILL,RCRA_C_LANDFILL,OTHER_LANDFILLS,SURFACE_IMPNDMNT,RCRA_SURFACE_IM,OTHER_SURFACE_I,OTHER_DISPOSAL,ON_SITE_RELEASE_TOTAL,POTW_TOTAL_TRANSFERS,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,OFF_SITE_ENERGY_RECOVERY_T,OFF_SITE_TREATED_TOTAL,UNCLASSIFIED,TOTAL_TRANSFER,TOTAL_RELEASES,RELEASES
2023,7977WRMSYG231CU,110063000000.0,RAMSEY GAS PLANT,231 COUNTY ROAD 452,ORLA,REEVES,TX,79770,31.92615,-104.022105,NAD83,WESTERN MIDSTREAM PARTNERS LP,78619740.0,WESTERN MIDSTREAM PARTNERS LP,NO,211,Natural Gas Processing,1323220000000.0,Methanol,NO,0000067561,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,10083.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,10083.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10083.0,0
2023,7763WHRTGT2735F,110071000000.0,HERITAGE THERMAL OF TEXAS LLC,2735 FM 1006 B-4000,ORANGE,ORANGE,TX,77630,30.053617,-93.754431,NAD83,,,,NO,562,Hazardous Waste,1323220000000.0,Bis(2-chloroethyl) ether,NO,0000111444,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0.0,0.06,0
2023,7976WCSTLC13316,110071000000.0,COASTAL CHEMICAL CO. LLC - ODESSA - TM,13316 W COUNTY ROAD 100,ODESSA,MIDLAND,TX,79765,31.937546,-102.272446,NAD83,BRENNTAG N.A. INC,41167107.0,BRENNTAG NORTH AMERICA INC,NO,4246,Chemical Wholesalers,1323220000000.0,Certain glycol ethers,NO,N230,YES,TRI,NO,May contain metal,NO,Pounds,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0,5.0,20.0,0
2023,7708WNVRGS51NRT,110033000000.0,NOV RIG TECHNOLOGIES BAMMEL,5100 N SAM HOUSTON PKWY W - 5130 N SAM HOUSTON PKWY W,HOUSTON,HARRIS,TX,77086,29.93752,-95.50031,NAD83,NATIONAL OILWELL VARCO LP,161681044.0,NATIONAL OILWELL VARCO LP,NO,333,Machinery,1323220000000.0,Ethylene glycol,NO,0000107211,YES,TRI,NO,Non_Metal,NO,Pounds,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0
2023,7975WLBPRCTAKEH,110070000000.0,LOBO PROCESSING PLANT,TAKE HIGHWAY 302 NE 6.25 MI TO SITE ON THE LEFT,MENTONE,LOVING,TX,79754,31.750278,-103.5075,NAD83,ENLINK MIDSTREAM OPERATING LP,146483958.0,ENLINK MIDSTREAM OPERATING LP,NO,211,Natural Gas Processing,1323220000000.0,Benzene,NO,0000071432,YES,TRI,NO,Non_Metal,YES,Pounds,8.0,151.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,159.0,0.0,8694.0,0.0,0.0,0.0,0,8694.0,8853.0,0
2023,7626WRNKRM8363E,110065000000.0,OLDCASTLE INFRASTRUCTURE - NORTHLAKE,8363 E SAM LEE LN,ROANOKE,DENTON,TX,76262,33.03005,-97.260136,NAD83,CRH AMERICAS INC,37176591.0,CRH AMERICAS INC,NO,327,Nonmetallic Mineral Product,1323220000000.0,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,NO,TRI,NO,Metal complound categories,NO,Pounds,0.0,7.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3.0,3168.0,3178.0,0.0,0.0,6730.0,0.0,0.0,0,6730.0,3178.0,0
2023,7593WBRKLN428CU,110017000000.0,BROOKELAND GAS PROCESSING PLANT,428 COUNTY ROAD 200,BROOKELAND,JASPER,TX,75931,31.06255,-93.961116,NAD83,ENERGY TRANSFER PARTNERS LP,610792264.0,ENERGY TRANSFER LP,NO,211,Natural Gas Processing,1323220000000.0,n-Hexane,NO,0000110543,YES,TRI,NO,Non_Metal,NO,Pounds,459.0,638.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1097.0,0.0,1368.0,0.0,0.0,0.0,0,1368.0,2465.0,0
2023,7671WNVSSN2WYCN,110071000000.0,ENVASES COMMERCE LLC,1901 WYCON DR,WACO,MCLENNAN,TX,76712,31.491043,-97.182244,NAD83,ENVASES COMMERCE LLC,,ENVASES COMMERCE LLC,NO,332,Fabricated Metals,1323220000000.0,n-Butyl alcohol,NO,0000071363,NO,TRI,NO,Non_Metal,NO,Pounds,6200.0,557.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6757.0,0.0,0.0,0.0,8100.0,0.0,0,8100.0,6757.0,0
2023,77571QNTMC11603,110000000000.0,LYONDELLBASELL ACETYLS LLC,1350 MILLER CUT OFF RD,LA PORTE,HARRIS,TX,77571,29.712222,-95.066667,NAD83,LYONDELLBASELL FINANCE CO,,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1323220000000.0,n-Hexane,NO,0000110543,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,1500.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1500.0,0
2023,7907WPLNVW2698E,110033000000.0,PLAINVIEW BIOENERGY LLC,2698 E HIGHWAY 70,PLAINVIEW,HALE,TX,79072,34.18258,-101.6583,NAD83,WHITE ENERGY HOLDING CO LLC,197591246.0,WHITE ENERGY HOLDING CO LLC,NO,325,Chemicals,1323220000000.0,Benzene,NO,0000071432,YES,TRI,NO,Non_Metal,YES,Pounds,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2023,77520LNXSS85WBA,110000000000.0,LANXESS CORP-BAYTOWN,8500 W BAY RD MS-37,BAYTOWN,CHAMBERS,TX,77523,29.7575,-94.903056,NAD83,LANXESS CORP,,LANXESS CORP,NO,325,Chemicals,1323220000000.0,Dibutyl phthalate,NO,0000084742,YES,TRI,NO,Non_Metal,NO,Pounds,20.0,22.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,11990.0,0,11990.0,42.0,0
2023,7690WGDFLL46EAS,110034000000.0,DOD USAF GOODFELLOW AFB,460 E. KEARNEY BLVD,GOODFELLOW AFB,TOM GREEN,TX,76908,31.462735,-99.33305,NAD83,US DEPARTMENT OF DEFENSE,,US DEPARTMENT OF DEFENSE,YES,999,Other,1323220000000.0,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2023,7730WCNLNS14292,110034000000.0,LAMBERTI USA CONROE PLANT 8910,14292 KOALSTAD ROAD,CONROE,MONTGOMERY,TX,77302,30.2458,-95.3754,NAD83,LAMBERTI USA INC,125056379.0,LAMBERTI USA INC,NO,325,Chemicals,1323220000000.0,"1,2,4-Trimethylbenzene",NO,0000095636,NO,TRI,NO,Non_Metal,NO,Pounds,31.8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,31.8,0.0,0.1,0.0,0.0,0.0,0,0.1,31.9,0
2023,77506CRWNC111RE,110000000000.0,PASADENA REFINING SYSTEM INC,111 RED BLUFF RD,PASADENA,HARRIS,TX,77506,29.724131,-95.207454,NAD83,CHEVRON USA INC (CUSA),,CHEVRON USA INC (CUSA),NO,324,Petroleum,1323220000000.0,n-Hexane,NO,0000110543,YES,TRI,NO,Non_Metal,NO,Pounds,2734.25,1655.79,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16.93,4406.97,0.0,0.0,0.0,0.0,0.0,0,0.0,4406.97,0
2023,78407CTGRF4809U,110000000000.0,CITGO REFINING & CHEMICALS CO LP-DEEP SEA TERMINAL,4809 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78407,27.80382,-97.44441,NAD83,PDV HOLDING INC.,119272531.0,PDV HOLDING INC,NO,4247,Petroleum Bulk Terminals,1323220000000.0,Naphthalene,NO,0000091203,YES,TRI,NO,Non_Metal,YES,Pounds,0.0,6.07,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6.07,0.0,0.0,0.0,0.0,0.0,0,0.0,6.07,0
2023,77507QSTSP12500,110000000000.0,TRECORA WAX LLC,12500 BAY AREA BLVD,PASADENA,HARRIS,TX,77507,29.63686,-95.04698,NAD83,TRECORA RESOURCES INC,,TRECORA RESOURCES INC,NO,325,Chemicals,1323220000000.0,"1,2-Butylene oxide",NO,0000106887,YES,TRI,NO,Non_Metal,YES,Pounds,10.58,25.91,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,36.49,0.0,0.0,0.0,0.0,0.0,0,0.0,36.49,0
2023,76031SCHMN2311P,110000000000.0,SACHEM INC,2311 PIPELINE RD,CLEBURNE,JOHNSON,TX,76033,32.38926,-97.39788,NAD83,SACHEM INC,,SACHEM INC,NO,325,Chemicals,1323220000000.0,1-Bromopropane,NO,0000106945,YES,TRI,NO,Non_Metal,YES,Pounds,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2023,77536RHMND6600L,110070000000.0,DEER PARK_TX (ROH),1900 TIDAL RD,DEER PARK,HARRIS,TX,77536,29.73,-95.102778,NAD83,DOW INC,117063457.0,DOW INC,NO,325,Chemicals,1323220000000.0,Acrolein,NO,0000107028,YES,TRI,NO,Non_Metal,YES,Pounds,7.0,19.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0.0,26.0,0
2023,77378SYNRGMEADO,110000000000.0,UNIVAR SOLUTIONS USA INC,9733 MEADOR RD,CONROE,MONTGOMERY,TX,77303,30.38003,-95.46254,NAD83,UNIVAR SOLUTIONS USA INC,28968691.0,UNIVAR SOLUTIONS USA INC,NO,4246,Chemical Wholesalers,1323220000000.0,Manganese compounds,NO,N450,YES,TRI,YES,Metal complound categories,NO,Pounds,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2023,77536LBRZL41TID,110057000000.0,LUBRIZOL CORP DEER PARK FACILITY,41 TIDAL RD,DEER PARK,HARRIS,TX,77536,29.71747,-95.11328,NAD83,BERKSHIRE HATHAWAY INC,1024314.0,BERKSHIRE HATHAWAY INC,NO,325,Chemicals,1323220000000.0,Chlorine,NO,0007782505,YES,TRI,NO,Non_Metal,NO,Pounds,342.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0,0.0,342.0,0
2023,78359CCDNTHWY36,110001000000.0,OCCIDENTAL CHEMICAL CORP,4133 HWY 361,GREGORY,SAN PATRICIO,TX,78359,27.883611,-97.241383,NAD83,OCCIDENTAL PETROLEUM CORP,6908354.0,OCCIDENTAL PETROLEUM CORP,NO,325,Chemicals,1323220000000.0,Chloroethane,NO,0000075003,YES,TRI,NO,Non_Metal,NO,Pounds,9.0,58.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,1.8,0,1.8,67.0,0
2023,7872WTSLGG1311T,110071000000.0,TESLA GIGA TEXAS,13101 TESLA ROAD,AUSTIN,TRAVIS,TX,78725,30.24081,-97.61615,NAD83,,,TESLA INC,NO,336,Transportation Equipment,1323220000000.0,Certain glycol ethers,NO,N230,YES,TRI,NO,May contain metal,NO,Pounds,599.0,2451.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3050.0,0.0,0.0,0.0,611.0,0.0,0,611.0,3050.0,0
2023,7593WBRKLN428CU,110017000000.0,BROOKELAND GAS PROCESSING PLANT,428 COUNTY ROAD 200,BROOKELAND,JASPER,TX,75931,31.06255,-93.961116,NAD83,ENERGY TRANSFER PARTNERS LP,610792264.0,ENERGY TRANSFER LP,NO,211,Natural Gas Processing,1323220000000.0,Benzene,NO,0000071432,YES,TRI,NO,Non_Metal,YES,Pounds,76.0,1427.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1503.0,0.0,154.0,0.0,0.0,0.0,0,154.0,1657.0,0
2023,75607TXSSTOFFHI,110001000000.0,EASTMAN CHEMICAL CO TEXAS OPERATIONS,300 KODAK BLVD,LONGVIEW,HARRISON,TX,75602,32.438056,-94.69,NAD83,EASTMAN CHEMICAL CO,808898381.0,EASTMAN CHEMICAL CO,NO,325,Chemicals,1323220000000.0,Cyclohexane,NO,0000110827,NO,TRI,NO,Non_Metal,NO,Pounds,1549.0,62.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1611.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1611.0,0
2023,7624WFSCTN361NI,110060000000.0,IFS COATINGS INC.,3601 N I-35,GAINESVILLE,COOKE,TX,76240,33.66818,-97.15134,NAD83,CASTEC INC.,,CASTEC INC,NO,325,Chemicals,1323220000000.0,Zinc (fume or dust),NO,0007440666,NO,TRI,NO,Metals with qualifiers,NO,Pounds,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
