YEAR,TRIFD,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,State,ZIP,LATITUDE,LONGITUDE,HORIZONTAL_DATUM,PARENT_CO_NAME,PARENT_CO_DB_NUM,STANDARD_PARENT_CO_NAME,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,DOC_CTRL_NUM,CHEMICAL,ELEMENTAL_METAL_INCLUDED,TRI_CHEMICAL_COMPOUND_ID,CLEAN_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,UNIT_OF_MEASURE,FUGITIVE_AIR,STACK_AIR,WATER,UNDERGROUND,UNDERGROUND_CL_I,UNDERGROUND_C_II_V,LANDFILL,RCRA_C_LANDFILL,OTHER_LANDFILLS,SURFACE_IMPNDMNT,RCRA_SURFACE_IM,OTHER_SURFACE_I,OTHER_DISPOSAL,ON_SITE_RELEASE_TOTAL,POTW_TOTAL_TRANSFERS,OFF_SITE_RELEASE_TOTAL,OFF_SITE_RECYCLED_TOTAL,OFF_SITE_ENERGY_RECOVERY_T,OFF_SITE_TREATED_TOTAL,UNCLASSIFIED,TOTAL_TRANSFER,TOTAL_RELEASES,RELEASES
2008,75207BCKLY1809R,110000457149,BUCKLEY OIL CO - DALLAS FACILITY,1809 ROCK ISLAND ST,DALLAS,DALLAS,TX,75207,32.76034,-96.79749,NAD83,BUCKLEY OIL CO,,BUCKLEY OIL CO,NO,4246,Chemical Wholesalers,1308206294213,Tetrachloroethylene,NO,0000127184,YES,TRI,NO,Non_Metal,YES,Pounds,16.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0
2008,77061LMNSG7300A,110002133780,LGC US ASSETS HOLDINGS LLC D.B.A. LAMONS,7300 AIRPORT BLVD,HOUSTON,HARRIS,TX,77061,29.65322,-95.2939,NAD83,,,,NO,332,Fabricated Metals,1308206328662,Chromium,NO,0007440473,YES,TRI,YES,Elemental metals,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202549.0,0.0,0.0,0.0,202549.0,0.0,0.0
2008,75042RGSSP92NIC,110037148468,"AIRGAS REFRIGERANTS, INC GARLAND TX",902 NICHOLSON RD STE 100,GARLAND,DALLAS,TX,75042,32.90478,-96.66864,NAD83,AIRGAS INC,24492860.0,AIRGAS INC,NO,4246,Chemical Wholesalers,1308206531321,Trichlorofluoromethane (CFC-11),NO,0000075694,NO,TRI,NO,Non_Metal,NO,Pounds,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,0.0
2008,77507PTRLT13200,110000462981,BAKER PETROLITE BAYPORT FACILI TY,13200 BAY PARK RD,PASADENA,HARRIS,TX,77507,29.647681,-95.063794,NAD83,BAKER HUGHES HOLDINGS LLC,174987909.0,BAKER HUGHES HOLDINGS LLC,NO,325,Chemicals,1308206550725,n-Butyl alcohol,NO,0000071363,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,76106VLKSW4401B,110007199352,ITW REFRIGERATION N.A.,4401 BLUE MOUND RD,FORT WORTH,TARRANT,TX,76106,32.82266,-97.3428,NAD83,ILLINOIS TOOL WORKS INC,79807630.0,ILLINOIS TOOL WORKS INC,NO,333,Machinery,1308206598118,Nickel,NO,0007440020,YES,TRI,YES,Elemental metals,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127240.0,0.0,0.0,0.0,127240.0,0.0,0.0
2008,79086DMNDSSTARR,110000465719,DIAMOND SHAMROCK REFINING CO LP,6701 FM 119,SUNRAY,MOORE,TX,79086,35.951944,-101.873889,NAD83,VALERO ENERGY CORP,82686916.0,VALERO ENERGY CORP,NO,324,Petroleum,1308206743371,Naphthalene,NO,0000091203,YES,TRI,NO,Non_Metal,YES,Pounds,736.0,127.0,0.0,0.0,2461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3324.0,0.0,63.0,1.0,833.0,1223.0,0.0,2120.0,3387.0,0.0
2008,7747WRSNBR855SH,110039498736,HM SOUTH TEXAS CONCRETE LLC - ROSENBERG RMC,855 SH 36,ROSENBERG,FORT BEND,TX,77471,29.563953,-95.829871,NAD83,HEIDELBERG MATERIALS US INC,2302272.0,HEIDELBERG MATERIALS US INC,NO,327,Nonmetallic Mineral Product,1308207375965,Lead,NO,0007439921,NO,PBT,YES,Elemental metals,YES,Pounds,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0
2008,77536DRPRK5900H,110031267064,DEER PARK REFINING LP,5900 HWY 225 EAST,DEER PARK,HARRIS,TX,77536,29.722222,-95.126944,NAD83,P.M.I. SERVICES N.A. INC.,,P M I SERVICES NORTH AMERICA INC,NO,324,Petroleum,1308206726527,Polycyclic aromatic compounds,NO,N590,YES,PBT,NO,Non_Metal,YES,Pounds,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2008,75050NTRTR1177G,110000901748,PRATT & WHITNEY SERVICES INC,1174 & 1177 N GREAT SW PKWY,GRAND PRAIRIE,TARRANT,TX,75050,32.76565,-97.04586,NAD83,RAYTHEON TECHNOLOGIES CORP,1344142.0,RTX CORP,NO,336,Transportation Equipment,1308206522942,Chromium,NO,0007440473,YES,TRI,YES,Elemental metals,NO,Pounds,3.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7,792.75,1180.0,0.0,0.0,0.0,1972.75,796.75,0.0
2008,75662CHMPN3306H,110006132041,CHAMPION TECHNOLOGIES INC.,3303 HWY 135 NORTH,KILGORE,GREGG,TX,75662,32.41111,-94.90583,NAD83,PERMIAN MUD SERVICE,8024580.0,,NO,4246,Chemical Wholesalers,1308206986794,Certain glycol ethers,NO,N230,YES,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,78218FRTLY4855G,110000500627,SAN ANTONIO FRITO LAY,4855 GREATLAND,SAN ANTONIO,BEXAR,TX,78218,29.47264,-98.399073,NAD83,PEPSICO INC,1287762.0,PEPSICO INC,NO,311,Food,1308207038884,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,NO,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,0.0,0.0,0.0,32000.0,0.0,32000.0,0.0,0.0
2008,79008CMNCMFMROA,110056955576,NUTRIEN US LLC,9201 FM RD 1551,BORGER,HUTCHINSON,TX,79007,35.6417,-101.4228,NAD83,NUTRIEN US TOPCO LLC,,NUTRIEN US TOPCO LLC,NO,325,Chemicals,1308206872448,Asbestos (friable),NO,0001332214,YES,TRI,NO,Metals with qualifiers,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,350.0,350.0,0.0
2008,77541THDWCBUILD,110008170237,DOW CHEMICAL CO FREEPORT FACILITY,2301 N BRAZOSPORT BLVD,FREEPORT,BRAZORIA,TX,775413257,28.980147,-95.342272,NAD83,THE DOW CHEMICAL CO,1381581.0,DOW INC,NO,325,Chemicals,1308206675961,Biphenyl,NO,0000092524,YES,TRI,NO,Non_Metal,NO,Pounds,121.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,1035.0,0.0,1035.0,142.0,0.0
2008,75604STHWS600FO,110005058098,SOUTHWEST STEEL CASTING CO LLC,600 FOUNDRY DR,LONGVIEW,GREGG,TX,75604,32.50137,-94.81278,NAD83,SOUTHWEST ACQUISITIONS,66345323.0,GREENBRIER COS,NO,331,Primary Metals,1308206790519,Nickel,NO,0007440020,YES,TRI,YES,Elemental metals,YES,Pounds,13.5,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55,0.0,237.0,0.0,0.0,0.0,0.0,237.0,251.55,0.0
2008,77547NTNLL210MA,110002134164,NOV RIG SYSTEMS GALENA PARK,210 MAGNOLIA DRIVE,GALENA PARK,HARRIS,TX,77547,29.73148,-95.24602,NAD83,NATIONAL OILWELL VARCO LP,161681044.0,NATIONAL OILWELL VARCO LP,NO,333,Machinery,1308206722441,Ethylene glycol,NO,0000107211,YES,TRI,NO,Non_Metal,NO,Pounds,3078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3078.0,0.0
2008,75244DLLSS4350B,110002151411,MAXIM INTEGRATED PRODUCTS,4350 S BELTWOOD PKWY,DALLAS,DALLAS,TX,75244,32.94805,-96.83539,NAD83,MAXIM INTEGRATED PRODUCTS INC,102112489.0,MAXIM INTEGRATED PRODUCTS INC,NO,334,Computers and Electronic Products,1308207113984,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,NO,TRI,NO,May contain metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17620.0,0.0,0.0,0.0,17620.0,0.0,17620.0,0.0,0.0
2008,75040RRWFB11EWA,110005127497,ARROW FABRICATED TUBING LTD,1010 E WALNUT ST,GARLAND,DALLAS,TX,75040,32.91446,-96.61781,NAD83,,,,NO,332,Fabricated Metals,1308208986238,Propylene,NO,0000115071,NO,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,77378HXSNL13336,110022810546,HIXSON LUMBER CO. LLC,13336 HWY 75 N,WILLIS,MONTGOMERY,TX,77378,30.43246,-95.48182,NAD83,HIXSON LUMBER CO LLC,189962699.0,HIXSON LUMBER CO LLC,NO,321,Wood Products,1308206780470,Methanol,NO,0000067561,YES,TRI,NO,Non_Metal,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,75062XXNCS1201E,110000456532,EXXON MOBIL CORP IRVING TERMINAL,1201 E AIRPORT FWY,IRVING,DALLAS,TX,75062,32.83741,-96.93535,NAD83,EXXON MOBIL CORP,1213214.0,EXXON MOBIL CORP,NO,4247,Petroleum Bulk Terminals,1308206338079,Polycyclic aromatic compounds,NO,N590,YES,PBT,NO,Non_Metal,YES,Pounds,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
